1408510377
 2580	    0	    0	    0	    0	    0	  ||	 5.75	    0	0	
 2610	    0	    0	    0	    0	    0	  ||	 5.76	    0	0	
 2640	    0	    0	    0	    0	    0	  ||	 5.67	    0	0	
 2670	    0	    0	    0	    0	    0	  ||	 5.57	    0	0	
 2700	    0	    0	    0	    0	    0	  ||	 5.52	    0	0	
 2730	    0	    0	    0	    0	    0	  ||	 5.58	    0	0	
 2760	    0	    0	    0	    0	    0	  ||	 5.65	    0	0	
 2790	    0	    0	    0	    0	    0	  ||	 5.77	    0	0	
 2820	    0	    0	    0	    0	    0	  ||	 5.79	    0	0	
 2850	    0	    0	    0	    0	    0	  ||	  5.9	    0	0	
 2880	    0	    0	    0	    0	    0	  ||	 5.82	    0	0	
 2910	    0	    0	    0	    0	    0	  ||	 5.87	    0	0	
 2940	    0	    0	    0	    0	    0	  ||	 5.86	    0	0	
 2970	    0	    0	    0	    0	    0	  ||	 5.78	    0	0	
 3000	    0	    0	    0	    0	    0	  ||	  5.8	    0	0	
 3030	    0	    0	    0	    0	    0	  ||	 5.72	    0	0	
 3060	    0	    0	    0	    0	    0	  ||	 5.77	    0	0	
 3090	    0	    0	    0	    0	    0	  ||	  5.8	    0	0	
 3120	    0	    0	    0	    0	    0	  ||	 5.79	    0	0	
 3150	    0	    0	    0	    0	    0	  ||	 5.83	    0	0	
 3180	    0	    0	    0	    0	    0	  ||	 5.82	    0	0	
 3210	    0	    0	    0	    0	    0	  ||	 5.87	    0	0	
 3240	    0	    0	    0	    0	    0	  ||	 5.87	    0	0	
 3270	    0	    0	    0	    0	    0	  ||	 5.84	    0	0	
 3300	    0	    0	    0	    0	    0	  ||	 5.87	    0	0	
 3330	    0	    0	    0	    0	    0	  ||	  5.9	    0	0	
 3360	    0	    0	    0	    0	    0	  ||	  5.9	    0	0	
 3390	    0	    0	    0	    0	    0	  ||	  5.8	    0	0	
 3420	    0	    0	    0	    0	    0	  ||	 5.77	    0	0	
 3450	    0	    0	    0	    0	    0	  ||	 5.71	    0	0	
 3480	    0	    0	    0	    0	    0	  ||	 5.61	    0	0	
 3510	    0	    0	    0	    0	    0	  ||	 5.59	    0	0	
 3540	    0	    0	    0	    0	    0	  ||	 5.53	    0	0	
 3570	    0	    0	    0	    0	    0	  ||	  5.6	    0	0	
 3600	    0	    0	    0	    0	    0	  ||	 5.67	    0	0	
 3630	    0	    0	    0	    0	    0	  ||	 5.75	    0	0	
 3660	    0	    0	    0	    0	    0	  ||	 5.79	    0	0	
 3690	    0	    0	    0	    0	    0	  ||	 5.81	    0	0	
 3720	    0	    0	    0	    0	    0	  ||	  5.8	    0	0	
 3750	    0	    0	    0	    0	    0	  ||	 5.83	    0	0	
 3780	    0	    0	    0	    0	    0	  ||	 5.84	    0	0	
 3810	    0	    0	    0	    0	    0	  ||	 5.87	    0	0	
 3840	    0	    0	    0	    0	    0	  ||	 5.86	    0	0	
 3870	    0	    0	    0	    0	    0	  ||	 5.93	    0	0	
 3900	    0	    0	    0	    0	    0	  ||	 5.93	    0	0	
 3930	    0	    0	    0	    0	    0	  ||	 5.88	    0	0	
 3960	    0	    0	    0	    0	    0	  ||	 5.78	    0	0	
 3990	    0	    0	    0	    0	    0	  ||	 5.68	    0	0	
 4020	    0	    0	  594	  594	6.29e-005	  ||	 5.11	    0	7.86e-005	
 4050	    0	    0	1.52e+003	1.52e+003	0.000142	  ||	 3.98	    0	0.000231	
 4080	    0	    0	2.26e+003	2.26e+003	8.25e-005	  ||	 3.06	    0	0.000536	
 4110	    0	    0	2.87e+003	2.87e+003	0.000199	  ||	 2.34	    0	0.000572	
 4140	    0	    0	3.34e+003	3.34e+003	0.000246	  ||	 1.92	    0	0.000767	
 4170	    0	    0	3.75e+003	3.75e+003	0.000306	  ||	 1.57	    0	0.000803	
 4200	    0	    0	4.08e+003	4.08e+003	0.000383	  ||	 1.32	    0	0.000909	
 4230	    0	    0	4.34e+003	4.34e+003	0.00047	  ||	 1.11	    0	0.00123	
 4260	    0	    0	4.6e+003	4.6e+003	0.000284	  ||	0.958	    0	0.00121	
 4290	    0	    0	4.82e+003	4.82e+003	    0	  ||	0.882	    0	0.00135	
 4320	    0	    0	5e+003	5e+003	    0	  ||	0.758	    0	0.00157	
 4350	    0	    0	5.17e+003	5.17e+003	0.000447	  ||	0.686	    0	0.00134	
 4380	    0	    0	5.32e+003	5.32e+003	0.000508	  ||	0.613	0.821	0.00152	
 4410	    0	    0	5.48e+003	5.48e+003	0.000564	  ||	 0.56	0.821	0.00155	
 4440	    0	    0	5.6e+003	5.61e+003	0.000615	  ||	0.541	0.821	0.00138	
 4470	    0	    0	5.72e+003	5.74e+003	0.0013	  ||	0.515	0.821	0.00114	
 4500	    0	    0	5.83e+003	5.85e+003	0.000699	  ||	0.502	0.821	0.000874	
 4530	    0	    0	5.96e+003	5.98e+003	    0	  ||	 0.47	0.821	0.000931	
 4560	    0	    0	6.06e+003	6.09e+003	    0	  ||	0.462	0.821	0.000573	
 4590	    0	    0	6.16e+003	6.18e+003	    0	  ||	0.441	0.821	0.000984	
 4620	    0	    0	6.27e+003	6.3e+003	0.000841	  ||	0.404	0.821	0.00147	
 4650	    0	    0	6.37e+003	6.4e+003	0.000867	  ||	0.401	0.821	0.00152	
 4680	    0	    0	6.45e+003	6.49e+003	0.000929	  ||	0.366	0.821	0.00116	
 4710	    0	    0	6.54e+003	6.58e+003	0.000958	  ||	0.358	0.821	0.000958	
 4740	    0	    0	6.61e+003	6.66e+003	    0	  ||	0.349	0.207	0.000735	
 4770	    0	    0	6.69e+003	6.74e+003	    0	  ||	0.335	0.207	0.000257	
 4800	    0	    0	6.77e+003	6.82e+003	    0	  ||	0.316	0.207	0	
 4830	    0	    0	6.83e+003	6.89e+003	    0	  ||	0.322	0.207	0.000272	
 4860	    0	    0	6.9e+003	6.96e+003	    0	  ||	0.314	0.207	0.00055	
 4890	    0	    0	6.96e+003	7.03e+003	    0	  ||	0.322	0.207	0.000549	
 4920	    0	    0	7.04e+003	7.11e+003	    0	  ||	0.315	0.207	0.000284	
 4950	    0	    0	7.12e+003	7.2e+003	    0	  ||	0.329	0.207	0	
 4980	    0	    0	7.2e+003	7.28e+003	    0	  ||	 0.32	0.207	0.000562	
 5010	    0	    0	7.28e+003	7.37e+003	    0	  ||	0.333	0.207	0.00109	
 5040	    0	    0	7.37e+003	7.46e+003	    0	  ||	0.342	0.207	0.00108	
 5070	    0	    0	7.45e+003	7.55e+003	    0	  ||	0.349	0.207	0.00268	
 5100	    0	    0	7.52e+003	7.62e+003	    0	  ||	0.341	0.146	0.0035	
 5130	    0	    0	7.6e+003	7.7e+003	    0	  ||	0.359	0.146	0.00286	
 5160	    0	    0	7.69e+003	7.81e+003	    0	  ||	0.362	0.146	0.00303	
 5190	    3	    0	7.79e+003	7.91e+003	    0	  ||	 0.38	0.146	0.00442	
 5220	    6	    0	7.88e+003	8.01e+003	    0	  ||	0.388	0.146	0.00525	
 5250	    6	    0	7.96e+003	8.11e+003	    0	  ||	0.397	0.146	0.00669	
 5280	    6	    0	8.04e+003	8.2e+003	    0	  ||	0.356	0.146	0.00875	
 5310	    9	    0	8.12e+003	8.28e+003	    0	  ||	0.339	0.146	0.0112	
 5340	    9	    0	8.2e+003	8.36e+003	    0	  ||	0.346	0.146	0.014	
 5370	   15	    0	8.29e+003	8.46e+003	    0	  ||	0.341	0.146	0.0158	
 5400	   21	    0	8.36e+003	8.54e+003	    0	  ||	0.341	0.146	0.0187	
 5430	   24	    0	8.44e+003	8.63e+003	    0	  ||	0.351	0.146	0.0203	
 5460	   24	    0	8.51e+003	8.71e+003	    0	  ||	0.324	0.159	0.0199	
 5490	   36	    0	8.58e+003	8.79e+003	    0	  ||	0.318	0.159	0.0178	
 5520	   39	    0	8.64e+003	8.85e+003	    0	  ||	0.296	0.159	0.0155	
 5550	   39	    0	8.7e+003	8.92e+003	    0	  ||	0.302	0.159	0.014	
 5580	   39	    0	8.77e+003	9e+003	    0	  ||	0.299	0.159	0.0136	
 5610	   39	    0	8.83e+003	9.07e+003	    0	  ||	0.305	0.159	0.0147	
 5640	   45	    0	8.9e+003	9.14e+003	    0	  ||	0.305	0.159	0.0165	
 5670	   45	    0	8.97e+003	9.22e+003	    0	  ||	 0.31	0.159	0.019	
 5700	   45	    0	9.04e+003	9.3e+003	    0	  ||	0.296	0.159	0.0218	
 5730	   48	    0	9.1e+003	9.37e+003	    0	  ||	0.284	0.159	0.0237	
 5760	   51	    0	9.16e+003	9.44e+003	    0	  ||	0.278	0.159	0.0251	
 5790	   51	    0	9.22e+003	9.5e+003	    0	  ||	0.278	0.159	0.0266	
 5820	   51	    0	9.28e+003	9.58e+003	    0	  ||	0.281	0.159	0.0266	
 5850	   51	    0	9.34e+003	9.65e+003	    0	  ||	0.278	0.129	0.0258	
 5880	   51	    0	9.4e+003	9.72e+003	    0	  ||	0.292	0.129	0.0239	
 5910	   51	    0	9.49e+003	9.82e+003	    0	  ||	0.316	0.129	0.02	
 5940	   51	    0	9.55e+003	9.89e+003	    0	  ||	0.303	0.129	0.0184	
 5970	   51	    0	9.61e+003	9.96e+003	    0	  ||	0.298	0.129	0.0152	
 6000	   51	    0	9.69e+003	1e+004	    0	  ||	0.303	0.129	0.0141	
 6030	   51	    0	9.77e+003	1.01e+004	    0	  ||	0.332	0.129	0.0125	
 6060	   51	    0	9.85e+003	1.02e+004	    0	  ||	0.333	0.129	0.0135	
 6090	   51	    0	9.91e+003	1.03e+004	    0	  ||	0.325	0.129	0.014	
 6120	   51	    0	9.98e+003	1.04e+004	    0	  ||	 0.31	0.129	0.0127	
 6150	   51	    0	1.01e+004	1.05e+004	    0	  ||	0.291	0.129	0.0118	
 6180	   51	    0	1.01e+004	1.06e+004	    0	  ||	0.299	0.129	0.0122	
 6210	   51	    0	1.02e+004	1.06e+004	    0	  ||	0.272	0.131	0.0125	
 6240	   51	    0	1.02e+004	1.07e+004	    0	  ||	0.248	0.131	0.0119	
 6270	   51	    0	1.03e+004	1.08e+004	    0	  ||	0.247	0.131	0.0123	
 6300	   51	    0	1.03e+004	1.08e+004	    0	  ||	0.263	0.131	0.0169	
 6330	   51	    0	1.04e+004	1.09e+004	    0	  ||	0.248	0.131	0.0185	
 6360	   51	    0	1.05e+004	1.1e+004	    0	  ||	0.261	0.131	0.0224	
 6390	   51	    0	1.05e+004	1.1e+004	    0	  ||	0.257	0.131	0.024	
 6420	   57	    0	1.06e+004	1.11e+004	    0	  ||	0.272	0.131	0.0266	
 6450	   57	    0	1.06e+004	1.12e+004	    0	  ||	0.247	0.131	0.029	
 6480	   63	    0	1.07e+004	1.12e+004	    0	  ||	 0.23	0.131	0.0326	
 6510	   63	    0	1.07e+004	1.13e+004	    0	  ||	0.232	0.131	0.0321	
 6540	   66	    0	1.08e+004	1.14e+004	    0	  ||	 0.23	0.131	0.0308	
 6570	   69	    0	1.08e+004	1.14e+004	    0	  ||	 0.21	0.108	0.0318	
 6600	   72	    0	1.09e+004	1.15e+004	    0	  ||	0.199	0.108	0.0338	
 6630	   78	    0	1.09e+004	1.15e+004	    0	  ||	0.205	0.108	0.0366	
 6660	   78	    0	1.1e+004	1.16e+004	    0	  ||	0.194	0.108	0.0376	
 6690	   78	    0	1.1e+004	1.16e+004	    0	  ||	0.199	0.108	0.0437	
 6720	   84	    0	1.11e+004	1.17e+004	    0	  ||	0.218	0.108	0.0414	
 6750	   84	    0	1.11e+004	1.17e+004	    0	  ||	0.233	0.108	0.0414	
 6780	   84	    0	1.12e+004	1.18e+004	    0	  ||	0.237	0.108	0.0416	
 6810	   87	    0	1.12e+004	1.19e+004	0.00137	  ||	0.232	0.108	0.0453	
 6840	   87	    0	1.13e+004	1.19e+004	0.00137	  ||	0.237	0.108	0.0434	
 6870	   87	    0	1.13e+004	1.2e+004	0.00139	  ||	0.227	0.108	0.0448	
 6900	   87	    0	1.14e+004	1.21e+004	0.0014	  ||	0.214	0.108	0.0452	
 6930	   87	    0	1.14e+004	1.21e+004	0.00137	  ||	0.216	0.0936	0.0457	
 6960	   87	    0	1.15e+004	1.22e+004	0.00277	  ||	0.212	0.0936	0.0458	
 6990	   87	    0	1.15e+004	1.22e+004	0.0029	  ||	0.203	0.0936	0.0428	
 7020	   87	    0	1.15e+004	1.23e+004	0.00441	  ||	  0.2	0.0936	0.0448	
 7050	   87	    0	1.16e+004	1.23e+004	0.00148	  ||	0.197	0.0936	0.0441	
 7080	   87	    0	1.16e+004	1.24e+004	0.00147	  ||	0.216	0.0936	0.0415	
 7110	   87	    0	1.17e+004	1.25e+004	    0	  ||	0.231	0.0936	0.0378	
 7140	   87	    0	1.17e+004	1.25e+004	    0	  ||	0.232	0.0936	0.0365	
 7170	   87	    0	1.18e+004	1.26e+004	    0	  ||	0.221	0.0936	0.0348	
 7200	   87	    0	1.18e+004	1.26e+004	    0	  ||	0.201	0.0936	0.0405	
 7230	   87	    0	1.18e+004	1.27e+004	    0	  ||	0.178	0.0936	0.0365	
 7260	   87	    0	1.19e+004	1.27e+004	    0	  ||	0.185	0.0936	0.0385	
 7290	   87	    0	1.19e+004	1.28e+004	    0	  ||	0.172	0.085	0.0361	
 7320	   87	    0	1.19e+004	1.28e+004	    0	  ||	0.169	0.085	0.0408	
 7350	   87	    0	1.2e+004	1.29e+004	    0	  ||	0.166	0.085	0.0432	
 7380	   87	    0	1.2e+004	1.29e+004	    0	  ||	0.165	0.085	0.0453	
 7410	   87	    0	1.21e+004	1.3e+004	    0	  ||	0.184	0.085	0.0588	
 7440	   87	    0	1.21e+004	1.3e+004	    0	  ||	0.191	0.085	0.0688	
 7470	   87	    0	1.21e+004	1.31e+004	    0	  ||	0.187	0.085	0.0788	
 7500	   87	    0	1.22e+004	1.31e+004	    0	  ||	0.178	0.085	0.0851	
 7530	   87	    0	1.22e+004	1.32e+004	    0	  ||	0.183	0.085	0.0853	
 7560	   87	    0	1.23e+004	1.32e+004	    0	  ||	0.191	0.085	0.0913	
 7590	   87	    0	1.23e+004	1.33e+004	    0	  ||	0.189	0.085	0.0929	
 7620	   87	    0	1.23e+004	1.33e+004	    0	  ||	0.191	0.085	0.0945	
 7650	   87	    0	1.24e+004	1.34e+004	    0	  ||	  0.2	0.0725	0.0963	
 7680	   87	    0	1.24e+004	1.35e+004	    0	  ||	 0.21	0.0725	0.0919	
 7710	   87	    0	1.25e+004	1.35e+004	    0	  ||	0.206	0.0725	0.0885	
 7740	   87	    0	1.25e+004	1.36e+004	    0	  ||	0.208	0.0725	0.0898	
 7770	   87	    0	1.26e+004	1.37e+004	    0	  ||	0.212	0.0725	0.0857	
 7800	   87	    0	1.26e+004	1.37e+004	    0	  ||	0.232	0.0725	0.0881	
 7830	   87	    0	1.27e+004	1.38e+004	    0	  ||	0.249	0.0725	0.0877	
 7860	   87	    0	1.28e+004	1.39e+004	    0	  ||	 0.26	0.0725	0.0917	
 7890	   87	    0	1.28e+004	1.4e+004	    0	  ||	0.281	0.0725	0.0933	
 7920	   87	    0	1.29e+004	1.41e+004	    0	  ||	0.299	0.0725	0.0989	
 7950	   87	    0	1.3e+004	1.42e+004	    0	  ||	0.347	0.0725	0.102	
 7980	   87	    0	1.31e+004	1.43e+004	    0	  ||	0.363	0.0725	0.107	
 8010	   87	    0	1.32e+004	1.45e+004	0.00164	  ||	  0.4	0.0725	0.115	
 8040	   87	    0	1.33e+004	1.46e+004	0.00237	  ||	0.391	0.117	0.117	
 8070	   87	    0	1.34e+004	1.47e+004	0.00229	  ||	0.385	0.117	0.121	
 8100	   87	    0	1.35e+004	1.49e+004	0.00218	  ||	0.404	0.117	0.129	
 8130	   87	    0	1.36e+004	1.5e+004	0.00143	  ||	0.395	0.117	0.133	
 8160	   87	    0	1.37e+004	1.52e+004	0.00139	  ||	0.423	0.117	0.139	
 8190	   87	    0	1.38e+004	1.53e+004	0.00135	  ||	0.448	0.117	0.139	
 8220	   90	    0	1.39e+004	1.55e+004	0.000646	  ||	0.478	0.117	0.143	
 8250	   99	    0	1.41e+004	1.57e+004	0.000623	  ||	0.491	0.117	0.145	
 8280	  114	    0	1.42e+004	1.59e+004	    0	  ||	0.516	0.117	0.147	
 8310	  117	    0	1.43e+004	1.61e+004	0.000569	  ||	0.522	0.117	0.151	
 8340	  120	    0	1.45e+004	1.63e+004	    0	  ||	0.543	0.117	0.156	
 8370	  123	    0	1.46e+004	1.65e+004	    0	  ||	0.568	0.117	0.16	
 8400	  123	    0	1.48e+004	1.67e+004	0.000503	  ||	0.594	 0.21	0.162	
 8430	  123	    0	1.5e+004	1.7e+004	0.000468	  ||	0.651	 0.21	0.167	
 8460	  129	    0	1.52e+004	1.73e+004	    0	  ||	0.685	 0.21	0.174	
 8490	  135	    0	1.54e+004	1.76e+004	    0	  ||	0.715	 0.21	0.178	
 8520	  138	    0	1.56e+004	1.79e+004	    0	  ||	0.741	 0.21	0.182	
 8550	  147	    0	1.58e+004	1.82e+004	    0	  ||	0.762	 0.21	0.183	
 8580	  162	    0	1.6e+004	1.85e+004	    0	  ||	0.762	 0.21	0.187	
 8610	  177	    0	1.62e+004	1.88e+004	0.000733	  ||	0.774	 0.21	0.188	
 8640	  198	    0	1.65e+004	1.91e+004	0.00144	  ||	0.777	 0.21	0.196	
 8670	  219	    0	1.67e+004	1.94e+004	0.0014	  ||	0.822	 0.21	0.2	
 8700	  249	    0	1.69e+004	1.98e+004	0.0017	  ||	0.849	 0.21	0.205	
 8730	  270	    0	1.72e+004	2.02e+004	0.00196	  ||	0.889	 0.21	0.207	
 8760	  282	    0	1.75e+004	2.06e+004	0.00185	  ||	0.975	0.358	0.213	
 8790	  315	    0	1.78e+004	2.11e+004	0.00174	  ||	 1.04	0.358	0.218	
 8820	  350	    0	1.81e+004	2.15e+004	0.00163	  ||	  1.1	0.358	0.221	
 8850	  369	    0	1.84e+004	2.2e+004	0.00152	  ||	  1.2	0.358	0.225	
 8880	  395	    0	1.88e+004	2.26e+004	0.00118	  ||	 1.26	0.358	0.226	
 8910	  417	    0	1.92e+004	2.32e+004	0.000896	  ||	 1.31	0.358	0.228	
 8940	  428	    0	1.96e+004	2.38e+004	0.000639	  ||	 1.36	0.358	0.23	
 8970	  468	    0	2.01e+004	2.44e+004	0.00124	  ||	 1.36	0.358	0.231	
 9000	  491	    0	2.05e+004	2.5e+004	0.0014	  ||	 1.38	0.358	0.233	
 9030	  512	    0	2.09e+004	2.56e+004	0.00174	  ||	 1.39	0.358	0.233	
 9060	  543	    0	2.13e+004	2.63e+004	0.00153	  ||	 1.43	0.358	0.234	
 9090	  569	    0	2.17e+004	2.69e+004	0.00112	  ||	 1.43	0.358	0.234	
 9120	  603	    0	2.21e+004	2.75e+004	0.0022	  ||	 1.48	0.617	0.236	
 9150	  632	    0	2.26e+004	2.82e+004	0.00289	  ||	 1.51	0.617	0.235	
 9180	  657	    3	2.31e+004	2.9e+004	0.00381	  ||	 1.59	0.617	0.234	
 9210	  686	    6	2.35e+004	2.97e+004	0.00422	  ||	 1.61	0.617	0.233	
 9240	  696	    9	2.4e+004	3.04e+004	0.00577	  ||	 1.64	0.617	0.235	
 9270	  728	    9	2.45e+004	3.12e+004	0.0069	  ||	 1.66	0.617	0.236	
 9300	  771	   18	2.51e+004	3.2e+004	0.0087	  ||	 1.72	0.617	0.237	
 9330	  810	   30	2.56e+004	3.28e+004	0.0105	  ||	 1.74	0.617	0.237	
 9360	  858	   33	2.61e+004	3.36e+004	0.0143	  ||	 1.74	0.617	0.238	
 9390	  894	   42	2.66e+004	3.44e+004	0.015	  ||	 1.76	0.617	0.239	
 9420	  930	   48	2.71e+004	3.52e+004	0.0171	  ||	 1.82	0.617	0.241	
 9450	  978	   51	2.77e+004	3.61e+004	0.0173	  ||	 1.84	0.617	0.24	
 9480	1e+003	   66	2.83e+004	3.69e+004	0.0211	  ||	 1.84	0.806	0.242	
 9510	1.04e+003	   84	2.88e+004	3.78e+004	0.0225	  ||	 1.82	0.806	0.241	
 9540	1.06e+003	   93	2.93e+004	3.86e+004	0.0244	  ||	 1.79	0.806	0.241	
 9570	1.09e+003	  114	2.98e+004	3.94e+004	0.0245	  ||	 1.75	0.806	0.24	
 9600	1.12e+003	  132	3.04e+004	4.02e+004	0.0249	  ||	 1.74	0.806	0.241	
 9630	1.13e+003	  153	3.08e+004	4.1e+004	0.0258	  ||	 1.74	0.806	0.242	
 9660	1.16e+003	  162	3.14e+004	4.18e+004	0.0262	  ||	  1.7	0.806	0.242	
 9690	1.19e+003	  168	3.19e+004	4.26e+004	0.027	  ||	  1.7	0.806	0.243	
 9720	1.21e+003	  195	3.24e+004	4.34e+004	0.0275	  ||	 1.72	0.806	0.242	
 9750	1.22e+003	  207	3.29e+004	4.43e+004	0.0299	  ||	 1.76	0.806	0.242	
 9780	1.23e+003	  222	3.35e+004	4.52e+004	0.0307	  ||	 1.78	0.806	0.242	
 9810	1.24e+003	  240	3.41e+004	4.61e+004	0.0302	  ||	  1.8	0.806	0.242	
 9840	1.26e+003	  264	3.46e+004	4.69e+004	0.0288	  ||	 1.82	 0.84	0.244	
 9870	1.28e+003	  300	3.51e+004	4.78e+004	0.029	  ||	 1.79	 0.84	0.245	
 9900	1.29e+003	  321	3.56e+004	4.86e+004	0.0304	  ||	 1.81	 0.84	0.247	
 9930	1.3e+003	  339	3.62e+004	4.95e+004	0.0304	  ||	 1.86	 0.84	0.248	
 9960	1.33e+003	  390	3.68e+004	5.05e+004	0.0317	  ||	 1.89	 0.84	0.25	
 9990	1.35e+003	  408	3.74e+004	5.14e+004	0.0354	  ||	 1.93	 0.84	0.25	
10020	1.37e+003	  459	3.79e+004	5.23e+004	0.0369	  ||	 1.89	 0.84	0.25	
10050	1.4e+003	  507	3.85e+004	5.33e+004	0.0372	  ||	 1.82	 0.84	0.25	
10080	1.43e+003	  543	3.9e+004	5.41e+004	0.0382	  ||	 1.79	 0.84	0.25	
10110	1.46e+003	  558	3.95e+004	5.49e+004	 0.04	  ||	 1.76	 0.84	0.25	
